id,Длинна,Диаметр,Цвет
70239202173023821,19.0,4.8,Коричневый
70239201940756434,19.0,3.5,None
70239202186586612,16.0,4.2,Цинк
70239202188512295,127.0,4.8,None
70239202173029118,30.0,3.0,Желтый
70239201940739688,19.0,3.5,None
70239201931545522,35.0,4.8,RAL-8017
70239201931544559,45.0,3.9,Черный
70239202173131100,19.0,4.8,Цинк
70239202186339374,25.0,3.8,None
70239202173094833,35.0,4.8,Белый
70239202173091447,30.0,3.9,None
70239202149053014,9.5,3.5,None
70239202173083944,50.0,6.0,Желтый
70239202157993872,76.0,4.2,Цинк
70239201931470339,38.0,3.5,None
70239202188600638,9.0,3.5,None
70239202173060095,28.0,4.8,Красный
70239201931468798,25.0,5.0,None
70239201931469818,90.0,6.3,None
70239201931467431,13.0,4.2,None
70239202188648490,25.0,4.5,None
70239202149063172,10.0,2.5,None
70239202157969095,25.0,4.2,None
70239201931455168,65.0,4.2,None
70239202173104801,51.0,3.5,None
70239201931437134,50.0,4.8,Цинк
70239202186336456,40.0,6.0,None
70239202188624899,76.0,5.5,None
70239201940745479,51.0,3.8,None
70239202173033890,51.0,4.8,Красный
70239202157970666,19.0,5.5,Цинк
70239202188947911,35.0,3.5,None
70239202149098798,45.0,4.0,None
70239202156304106,60.0,5.0,Цинк
70239202172968011,19.0,5.5,RAL-1015
70239202153674341,80.0,5.0,None
70239202173116062,30.0,3.5,Желтый
70239201931458083,100.0,4.8,None
70239201940756573,51.0,3.8,None
70239201940756518,75.0,4.2,None
70239202173067454,55.0,3.5,None
70239202186931696,25.0,3.5,None
70239202173057294,50.0,4.8,Красный
70239202149057613,75.0,4.2,None
70239202187057534,51.0,3.5,None
70239201931470328,25.0,2.9,None
70239202186947223,35.0,3.5,Черный
70239202173192361,16.0,2.5,Желтый
70239202157977701,125.0,5.0,Черный
70239202173481158,50.0,4.8,Цинк
70239202173080371,25.0,4.2,Цинк
70239202149067977,80.0,5.0,None
70239202173060364,45.0,3.5,None
70239202173103396,30.0,3.5,Желтый
70239201931550185,90.0,6.3,Цинк
70239202173051832,19.0,5.5,Красный
70239201942562263,29.0,4.8,Цинк
70239202184434386,35.0,5.0,None
70239202173049526,35.0,4.8,RAL-3003
70239202153673988,80.0,6.0,None
70239202186392993,41.0,3.5,None
70239202149073418,105.0,6.3,None
70239202156230141,40.0,3.5,Цинк
70239202186276855,110.0,4.8,None
70239202188983422,25.0,4.5,None
70239202173132858,90.0,6.0,Белый
70239202173050622,65.0,3.8,None
70239202149070789,19.0,6.3,None
70239202156259731,35.0,4.0,Цинк
70239202173481339,89.0,4.2,Черный
70239202157971383,19.0,4.2,None
70239202157976078,19.0,4.2,Цинк
70239202173103201,51.0,3.5,None
70239201940756511,1500.0,25.0,None
70239202189622741,240.0,6.3,None
70239202149066235,100.0,5.0,None
70239202156274076,45.0,4.5,Цинк
70239201940584035,120.0,4.8,None
70239202157984353,25.0,3.0,Цинк
70239202148960499,70.0,4.0,None
70239202173067644,40.0,6.0,Желтый
70239202173081783,32.0,5.5,Цинк
70239202173100095,35.0,3.5,Желтый
70239202149029914,38.0,4.2,None
70239202173084925,38.0,5.5,RAL-5005
70239201931460833,19.0,3.5,None
70239202157982978,11.0,3.5,Цинк
70239202173059976,12.0,3.5,None
70239202173023654,19.0,4.2,Красный
70239201931470333,50.0,5.5,None
70239202149066383,25.0,4.2,None
70239201931476895,25.0,3.5,None
70239202156242677,16.0,3.0,Цинк
70239202188648569,28.0,4.8,RAL-3011
70239202173133034,12.0,4.0,Белый
70239202173126949,25.0,5.5,Зеленый
70239202157969907,64.0,3.9,Черный
70239202173052669,130.0,6.0,Желтый
70239202157973548,150.0,6.3,Цинк
70239201931871467,45.0,3.5,Черный
70239202173066647,25.0,4.2,Красный
70239201931546742,16.0,3.5,Черный
70239201931568368,102.0,5.0,Черный
70239201940584289,51.0,4.2,Цинк
70239201931461452,76.0,6.3,Цинк
70239202173126075,80.0,6.3,Белый
70239202189529984,70.0,4.5,None
70239202173481085,25.0,3.9,None
70239201931455487,280.0,12.0,None
70239202173087947,40.0,4.1,Белый
70239201931438799,28.0,4.8,None
70239202186916954,32.0,3.8,None
70239202173041659,19.0,4.2,RAL-9003
70239202149096894,38.0,4.2,None
70239202149000342,50.0,3.5,None
70239202173112416,89.0,4.8,Черный
70239202173057420,80.0,5.0,Цинк
70239202173123871,45.0,6.3,Белый
70239202173057743,60.0,5.0,Цинк
70239202158236969,40.0,4.5,None
70239202187495364,32.0,5.5,Цинк
70239202156269364,90.0,5.0,Цинк
70239201942561084,35.0,4.8,Цинк
70239202173034470,38.0,4.2,Цинк
70239202173096462,75.0,4.2,None
70239202186896941,51.0,4.8,None
70239202186110485,19.0,4.2,Цинк
70239202173481309,16.0,4.2,Цинк
70239201931470137,25.0,4.8,None
70239202157967669,70.0,4.8,Цинк
70239201931545404,80.0,4.8,Цинк
70239202173123936,11.0,3.5,None
70239202148927525,60.0,6.0,None
70239201931544925,41.0,4.2,Цинк
70239202149029996,40.0,3.5,None
70239202173060812,51.0,4.8,RAL-3003
70239202157985679,70.0,4.8,Цинк
70239202186110338,70.0,6.0,None
70239202149078697,20.0,3.0,None
70239202156231012,40.0,4.5,Цинк
70239202156217505,50.0,5.0,Цинк
70239202188615279,90.0,5.0,None
70239202149029972,41.0,3.8,None
70239201940756872,51.0,4.8,None
70239202157984440,100.0,4.8,Черный
70239202173025880,50.0,4.0,Цинк
70239202186931675,19.0,3.5,None
70239202173091237,100.0,4.8,None
70239202186931718,16.0,3.5,None
70239202186917143,19.0,3.5,None
70239201940724795,51.0,3.5,None
70239202187483326,70.0,4.8,RAL-6005
70239202149060270,60.0,4.5,None
70239201931544307,29.0,4.8,RAL-5021
70239202188615260,32.0,3.9,None
70239202149000960,50.0,4.0,None
70239201940733504,16.0,3.5,None
70239201976620104,19.0,5.5,Цинк
70239202173084385,50.0,4.8,Коричневый
70239202167082678,13.0,4.2,None
70239202157973167,65.0,3.8,Черный
70239201940756700,40.0,5.0,None
70239202187495550,35.0,4.8,RAL-8017
70239201940756263,13.0,4.2,None
70239202157986045,32.0,4.2,None
70239202156260838,50.0,4.0,Цинк
70239201931467817,35.0,3.9,None
70239202188588307,41.0,3.5,Черный
70239202173099068,19.0,5.5,RAL-9003
70239202173480992,50.0,4.8,RAL-3003
70239201942560305,32.0,5.5,RAL-7004
70239202173045149,19.0,5.5,RAL-6002
70239202188624845,19.0,5.5,RAL-9003
70239202189548442,16.0,4.2,None
70239202173044270,19.0,5.5,RAL-3011
70239201931544377,51.0,4.8,RAL-7004
70239201931461788,11.0,3.5,Черный
70239202157988680,45.0,5.0,Цинк
70239202189558915,25.0,5.0,None
70239202173060123,35.0,6.0,Желтый
70239202157985291,70.0,6.3,Цинк
70239202173083972,30.0,3.5,Желтый
70239202186110039,40.0,6.0,None
70239202157972127,95.0,4.8,Черный
70239202164412885,55.0,3.5,None
70239202173024060,19.0,3.9,None
70239202173080001,19.0,4.8,Цинк
70239202173112759,90.0,5.0,Желтый
70239202173070096,12.0,3.0,Желтый
70239201942559876,40.0,4.5,Желтый
70239202186337019,102.0,100.0,Черный
70239202153674361,60.0,4.5,None
70239202186277056,51.0,3.5,None
70239202157971825,45.0,4.5,Цинк
70239201931472173,32.0,4.8,None
70239202063652635,150.0,4.8,Черный
70239202173100402,30.0,6.0,Желтый
70239202187054118,25.0,3.9,Черный
70239202167082689,45.0,4.0,None
70239202173038469,180.0,6.0,Желтый
70239202149029248,25.0,4.2,None
70239202189994597,35.0,4.8,RAL-1014
70239202173052644,100.0,5.0,Желтый
70239202186112052,25.0,4.2,Цинк
70239202188648584,28.0,4.8,RAL-7004
70239202173014385,38.0,4.2,Цинк
70239202149029942,45.0,3.5,None
70239202157990376,16.0,4.2,Цинк
70239201931545087,19.0,3.5,Черный
70239202157978802,100.0,6.3,Цинк
70239202184254705,20.0,5.0,None
70239201940710082,16.0,4.2,Коричневый
70239202157975628,29.0,4.8,Цинк
70239202188512371,25.0,5.0,None
70239202188959763,51.0,4.8,RAL-3005
70239201940737321,55.0,3.5,None
70239202186336563,11.0,3.5,None
70239202149057334,20.0,4.5,None
70239202176908567,None,None,Цинк
70239201931545517,102.0,4.8,Черный
70239202188624885,16.0,3.5,None
70239202148960313,50.0,4.2,None
70239201931461792,19.0,5.5,Цинк
70239202173094409,240.0,6.3,None
70239202186947188,35.0,3.5,None
70239202149065806,60.0,4.0,None
70239201931467772,41.0,2.0,Цинк
70239201931544102,32.0,6.3,RAL-6005
70239202149067781,20.0,2.5,None
70239202187055210,32.0,3.5,None
70239202188624718,12.0,3.5,None
70239202157966687,45.0,3.9,Черный
70239202173039308,19.0,4.2,Цинк
70239202173051423,35.0,4.8,Зеленый
70239201954471644,76.0,5.5,Цинк
70239201931460446,25.0,6.3,Цинк
70239202187667146,19.0,4.8,RAL-8017
70239202173118112,29.0,4.8,RAL-5005
70239202173091219,70.0,6.0,Желтый
70239201940756884,32.0,3.8,None
70239202173036058,35.0,4.8,Синий
70239201931550099,70.0,4.8,RAL-5005
70239202173097643,110.0,6.0,Белый
70239202173048772,50.0,4.2,Цинк
70239202173053197,65.0,4.8,Коричневый
70239202189530150,32.0,3.8,None
70239202157968260,16.0,4.2,None
70239202173110277,19.0,5.5,Зеленый
70239202173041461,30.0,4.5,Цинк
70239202149066240,25.0,3.5,None
70239202164432255,32.0,11.0,None
70239202173097792,25.0,2.5,Желтый
70239202189530087,90.0,4.2,None
70239202157983099,127.0,4.8,Черный
70239202157979825,30.0,3.9,Черный
70239202173116542,50.0,5.0,Желтый
70239202173109840,35.0,4.8,Красный
70239202157968572,38.0,5.5,Цинк
70239202149108242,25.0,3.0,None
70239202149068230,19.0,3.5,None
70239202156296761,40.0,4.0,Цинк
70239202157968479,45.0,3.5,Черный
70239202157975167,25.0,4.2,Цинк
70239202157987251,38.0,6.3,Цинк
70239202180126641,40.0,4.0,Белый
70239202173116431,75.0,4.2,None
70239202189614108,51.0,4.8,RAL-7004
70239202187027273,50.0,6.0,None
70239201931544174,70.0,4.8,RAL-5021
70239202173094106,19.0,4.2,None
70239202157981401,45.0,3.5,Черный
70239202173048041,50.0,4.8,Красный
70239201931458260,9.5,3.5,Черный
70239202173081258,51.0,4.8,RAL-6020
70239201931547164,51.0,6.3,Цинк
70239202173098611,20.0,5.0,Белый
70239202149062983,10.0,2.5,None
70239201931467754,20.0,5.0,None
70239202173024761,30.0,4.0,Желтый
70239202173480862,35.0,4.8,Цинк
70239202173085407,38.0,4.8,Зеленый
70239202157988014,30.0,5.0,Цинк
70239202173042033,28.0,4.8,RAL-5005
70239202149068088,76.0,6.3,None
70239201931461053,110.0,4.8,None
70239202188004540,35.0,5.5,None
70239202149000337,40.0,3.0,None
70239201931545146,35.0,4.8,RAL-1014
70239202173030416,28.0,4.8,RAL-6002
70239202173065902,19.0,6.3,Цинк
70239202188624783,25.0,4.5,None
70239201940584273,35.0,4.8,Цинк
70239202148960238,20.0,5.0,None
70239202157989368,32.0,6.3,Цинк
70239202173131996,185.0,6.3,None
70239202167086900,55.0,3.8,None
70239201931544359,13.0,4.2,RAL-6005
70239202173081400,35.0,4.8,Цинк
70239202189503123,50.0,3.5,Черный
70239202149110351,51.0,3.8,None
70239201940731898,45.0,3.5,None
70239202173060507,16.0,4.0,Желтый
70239202157966053,19.0,3.5,Черный
70239201931467823,32.0,4.2,None
70239202156234558,110.0,6.0,Цинк
70239202173480983,65.0,4.2,None
70239202173082054,35.0,4.8,RAL-5005
70239202188847054,35.0,4.8,RAL-3011
70239202157984938,20.0,3.5,Черный
70239202188749438,25.0,3.8,None
70239201931456046,32.0,5.5,Цинк
70239202188510825,45.0,4.5,None
70239202173481344,51.0,3.5,None
70239202173109382,35.0,4.8,RAL-9003
70239202149071268,32.0,3.5,None
70239202173045721,100.0,4.8,None
70239202149118019,110.0,4.8,None
70239201931460455,150.0,5.0,None
70239202157977261,40.0,3.5,Черный
70239202173063245,35.0,3.5,None
70239202173056406,80.0,4.8,Зеленый
70239201940710140,28.0,4.8,None
70239202186947332,41.0,3.8,None
70239201931471029,32.0,5.5,None
70239202157982288,51.0,4.8,Цинк
70239201931544573,51.0,4.8,RAL-6005
70239202184254641,28.0,4.8,RAL-9003
70239202173109144,19.0,5.5,Синий
70239202188512294,30.0,3.5,None
70239202187543748,55.0,3.5,None
70239201931460953,45.0,3.5,None
70239202157975731,152.0,4.8,Черный
70239202157986136,30.0,3.0,Цинк
70239201931544501,51.0,3.5,Черный
70239201940710143,150.0,4.8,None
70239202164404702,19.0,16.0,None
70239202173480853,32.0,3.8,None
70239202173114718,11.0,3.5,None
70239201942563033,70.0,4.0,Желтый
70239201931455525,120.0,4.8,None
70239201931437359,28.0,4.8,None
70239202172898124,32.0,4.2,Цинк
70239201940584214,13.0,4.2,None
70239202014064971,35.0,4.8,RAL-6005
70239202173082901,80.0,4.8,Коричневый
70239202187027142,20.0,3.0,None
70239202149070996,10.0,2.5,None
70239202173102118,29.0,4.8,RAL-6002
70239202188624758,140.0,6.0,None
70239202173068424,25.0,3.9,Желтый
70239202173041493,25.0,5.5,Красный
70239201931545950,32.0,5.5,Цинк
70239202173025542,25.0,5.5,RAL-3011
70239202173044713,152.0,4.8,None
70239202173048392,55.0,3.5,None
70239202173481294,19.0,6.3,Цинк
70239202173059208,16.0,4.2,Черный
70239201940584297,13.0,4.2,Цинк
70239202167082833,60.0,4.5,None
70239202187044767,127.0,4.8,None
70239202173039622,19.0,5.5,Зеленый
70239202156294879,25.0,3.5,None
70239201940728588,51.0,3.5,None
70239202157977972,95.0,4.8,Черный
70239202187054321,9.5,3.5,Черный
70239201931460617,19.0,3.9,None
70239201931467820,45.0,3.9,None
70239201942560698,51.0,4.8,RAL-8017
70239201940584225,100.0,3.8,None
70239201940756843,25.0,3.8,None
70239201931470256,45.0,3.5,None
70239202149000756,12.0,3.0,None
70239201931551261,41.0,4.2,RAL-6005
70239202149062381,75.0,4.2,None
70239202156252734,12.0,3.0,Цинк
70239202149078613,80.0,6.0,None
70239202173088120,25.0,4.0,Цинк
70239202156222397,10.0,2.5,Цинк
70239202172987073,25.0,4.2,Цинк
70239202173092216,None,None,Черный
70239202173039829,38.0,5.5,RAL-3005
70239201940756999,28.0,4.8,None
70239202173060384,70.0,4.5,Белый
70239202156174824,16.0,4.0,None
70239202173049217,55.0,4.0,Желтый
70239201931470346,19.0,4.8,None
70239202172935878,76.0,6.3,Цинк
70239202173097880,100.0,5.0,Цинк
70239202176882867,19.0,4.8,Синий
70239202149029221,12.0,4.0,None
70239202157966513,19.0,3.9,Черный
70239202149118049,60.0,5.0,None
70239202186110368,65.0,4.2,None
70239202173057649,35.0,4.8,RAL-7015
70239202186392386,25.0,3.5,None
70239202176900350,None,None,Цинк
70239202149062548,70.0,5.0,None
70239202173078331,25.0,4.0,Цинк
70239202149067826,100.0,4.8,None
70239202164371324,25.0,3.5,None
70239201931455528,38.0,4.2,None
70239202172900939,13.0,4.2,Цинк
70239202188625479,51.0,3.5,None
70239202173093041,45.0,3.5,None
70239202173131386,38.0,4.8,Коричневый
70239202173123448,70.0,4.8,Красный
70239202173481115,29.0,4.8,RAL-3003
70239202156320273,16.0,2.5,None
70239202173130293,25.0,4.2,Зеленый
70239202188511701,35.0,3.8,None
70239202173103387,32.0,4.2,Белый
70239202149060075,50.0,5.0,None
70239202186897091,13.0,4.2,Цинк
70239202173042722,100.0,4.8,None
70239202173096548,35.0,4.8,RAL-6002
70239201928650228,25.0,3.5,Черный
70239202173098985,135.0,6.3,None
70239202149059944,90.0,4.2,None
70239201954471778,50.0,4.8,Цинк
70239202186112207,30.0,4.5,None
70239202173079221,19.0,5.5,Коричневый
70239202149059638,45.0,3.8,None
70239202157982343,65.0,4.8,Цинк
70239202157978584,16.0,3.9,None
70239202157975089,32.0,3.5,Черный
70239202149067792,19.0,3.9,None
70239201931544892,76.0,4.2,Черный
70239202187050360,76.0,4.2,None
70239202149070829,100.0,5.0,None
70239202157975293,32.0,4.2,None
70239202187027101,25.0,3.8,Черный
70239202173028630,38.0,4.8,RAL - 5009
70239202188507301,200.0,4.8,None
70239202173115275,32.0,3.5,None
70239202173480845,35.0,3.8,None
70239202156219136,150.0,6.0,Цинк
70239202189548592,51.0,3.5,None
70239202148927068,51.0,3.8,None
70239202173052999,25.0,5.5,Синий
70239201931457784,75.0,4.2,None
70239202157968131,30.0,3.5,Черный
70239202187046387,19.0,3.5,Черный
70239202173066049,60.0,4.0,Цинк
70239202149066417,100.0,5.0,None
70239202186339698,13.0,4.2,None
70239201940739303,32.0,3.5,None
70239202157981342,11.0,3.5,Черный
70239202157974100,11.0,3.5,Цинк
70239202157981430,76.0,4.2,Черный
70239202173100747,28.0,4.8,RAL-3011
70239202173071612,25.0,4.2,Красный
70239202157971618,90.0,4.8,Черный
70239202173116090,50.0,4.8,RAL-5021
70239202188271573,45.0,3.5,None
70239202149057673,20.0,4.0,None
70239201819352520,51.0,3.5,Черный
70239202173104416,12.0,3.5,Желтый
70239202188749387,28.0,4.8,RAL-8014
70239202173481239,32.0,3.5,None
70239202149057595,70.0,5.0,None
70239202186109914,35.0,3.5,None
70239201931544440,25.0,5.5,RAL-8017
70239201931544547,25.0,4.2,RAL-6005
70239202149063048,30.0,3.5,None
70239202188045799,25.0,3.5,Черный
70239202173103689,19.0,5.5,RAL-3003
70239202187491259,25.0,5.5,Цинк
70239202157974016,80.0,6.3,Цинк
70239202173080303,16.0,3.0,Желтый
70239202173119068,38.0,3.9,Желтый
70239202156239085,12.0,2.5,Цинк
70239201931458897,40.0,3.0,None
70239202189529939,25.0,4.0,None
70239201954471878,50.0,4.8,RAL-3005
70239201931545074,16.0,4.2,RAL-6005
70239202157981345,51.0,4.2,Цинк
70239202149062467,35.0,3.0,None
70239201931546335,42.0,3.5,Цинк
70239202173101754,70.0,4.0,Желтый
70239202173480878,25.0,4.2,None
70239201940584202,25.0,4.2,Цинк
70239202149067794,100.0,4.8,None
70239202157969791,11.0,3.8,None
70239202173050727,30.0,6.0,Желтый
70239202149059674,70.0,4.5,None
70239202173086015,60.0,4.5,Желтый
70239202172926772,29.0,4.8,Цинк
70239202186112607,64.0,4.8,None
70239202149068210,41.0,3.5,None
70239202149121558,65.0,4.2,None
70239202149124791,16.0,3.0,None
70239202157978029,76.0,4.2,Цинк
70239202157985876,95.0,4.8,Черный
70239202188959833,28.0,4.8,RAL-9003
70239202173085084,35.0,4.8,RAL-5002
70239202157985243,35.0,4.0,Цинк
70239202157977751,40.0,4.5,Цинк
70239202157981474,29.0,4.8,Цинк
70239202173103678,25.0,5.5,Красный
70239202157971615,19.0,3.5,Черный
70239202173038374,100.0,4.8,None
70239202173041676,60.0,4.0,Белый
70239202157972142,60.0,6.0,Цинк
70239202189972511,14.0,3.9,None
70239202173135508,38.0,4.8,Синий
70239202158254455,40.0,4.0,None
70239201931545153,60.0,4.8,Цинк
70239202173110845,80.0,5.0,Желтый
70239202157978558,80.0,6.0,Цинк
70239202173116667,32.0,5.5,Цинк
70239202157975813,50.0,6.0,Цинк
70239202149124843,64.0,5.5,None
70239202173045216,35.0,4.8,RAL-5002
70239201931455132,35.0,3.5,None
70239202188510838,20.0,3.5,None
70239202157969780,45.0,3.5,Черный
70239202149059951,35.0,4.0,None
70239202173062759,28.0,4.8,RAL-5005
70239202157982595,140.0,6.0,Цинк
70239202175053464,60.0,6.0,None
70239202188377821,19.0,4.2,Цинк
70239201931549365,90.0,6.3,None
70239201954471376,25.0,5.5,Цинк
70239202173129679,25.0,5.5,Красный
70239202149000635,100.0,6.0,None
70239201931472253,60.0,3.5,None
70239201931544538,19.0,5.5,RAL-8017
70239202156315516,45.0,3.0,Цинк
70239202189531924,40.0,3.5,Черный
70239202173130257,19.0,5.5,Красный
70239202173025979,35.0,4.8,Синий
70239202173045537,41.0,3.5,None
70239202149073084,40.0,4.5,None
70239202173100881,80.0,4.8,RAL - 5009
70239201931579899,19.0,4.8,Цинк
70239202173115613,80.0,4.8,Коричневый
70239202173112121,9.5,3.5,None
70239201940555654,32.0,3.8,None
70239202187044828,76.0,4.2,None
70239201931544426,25.0,5.5,RAL-9003
70239201931467366,32.0,5.5,Цинк
70239202149053634,25.0,3.5,None
70239201931544255,16.0,4.2,RAL-8017
70239202188624643,16.0,2.5,None
70239202157980441,25.0,5.5,Цинк
70239202189641941,19.0,3.5,None
70239202157976978,19.0,3.5,Черный
70239201931544236,51.0,4.8,RAL-6002
70239201931470147,16.0,3.9,None
70239202188629578,32.0,4.2,None
70239201931544425,35.0,3.5,Цинк
70239201931544643,35.0,4.8,RAL-5010
70239202188271579,13.0,4.2,Цинк
70239202157986214,75.0,5.5,Цинк
70239202149038525,80.0,5.0,None
70239202187667306,50.0,4.8,RAL-5005
70239202173480846,38.0,4.2,None
70239201931458921,40.0,10.0,None
70239202173094248,50.0,4.8,RAL-3011
70239202157990315,25.0,4.2,Цинк
70239202186336271,41.0,4.2,Цинк
70239202153673855,12.0,3.5,None
70239202157988697,25.0,3.5,Черный
70239202173132582,35.0,3.5,None
70239202173087343,35.0,4.8,Коричневый
70239202149119275,25.0,4.2,None
70239202173097851,50.0,4.2,Цинк
70239202188625485,100.0,5.0,None
70239202188452089,60.0,4.8,None
70239202148927338,90.0,4.2,None
70239202149060645,38.0,4.2,None
70239202173081180,70.0,6.0,Желтый
70239202149068207,35.0,3.5,None
70239202173079996,100.0,6.0,Желтый
70239202187198640,25.0,3.5,None
70239202156297378,70.0,4.0,Цинк
70239202157986096,35.0,3.5,Черный
70239202157983605,90.0,6.3,Цинк
70239202157973097,51.0,4.2,None
70239202186931758,76.0,4.2,None
70239202149060561,20.0,3.0,None
70239202157994526,16.0,4.2,Цинк
70239202149000657,9.5,3.5,None
70239202180492707,28.0,4.8,RAL-3003
70239202186931626,102.0,4.8,None
70239202173057284,30.0,5.0,Желтый
70239202014092352,160.0,6.3,Цинк
70239202149029290,12.0,3.0,None
70239202188020705,50.0,4.8,None
70239202152328105,20.0,5.0,None
70239202149053657,70.0,5.0,None
70239201954471840,70.0,4.8,Цинк
70239202176903513,19.0,4.8,Белый
70239201931463554,51.0,6.3,None
70239201931439340,16.0,4.2,None
70239202173130410,70.0,5.0,Желтый
70239201940756312,30.0,3.9,None
70239202149066121,50.0,4.5,None
70239202173080082,35.0,4.8,RAL-8017
70239202149060081,35.0,4.0,None
70239201931544392,30.0,3.9,Черный
70239202189769076,40.0,6.0,None
70239202156158653,50.0,6.0,None
70239202173093504,25.0,3.5,None
70239202188648386,12.0,4.0,None
70239202173103955,30.0,3.9,None
70239202173125130,13.0,4.2,Цинк
70239201940584282,65.0,4.2,None
70239202173064189,70.0,4.8,Белый
70239202173134242,70.0,4.0,Белый
70239202173026852,60.0,4.8,Красный
70239202173131233,32.0,4.2,Цинк
70239202173096978,80.0,4.8,Коричневый
70239202173041472,38.0,5.5,Цинк
70239202186339622,25.0,3.9,None
70239202173056502,41.0,3.5,None
70239201931468793,35.0,5.0,None
70239202173056688,45.0,3.5,None
70239201942561432,29.0,4.8,None
70239202173099605,35.0,4.8,Коричневый
70239202186392536,14.0,4.2,Цинк
70239201931462794,16.0,2.0,Цинк
70239202173084627,25.0,4.2,Цинк
70239202173067235,20.0,3.0,Белый
70239202173071648,60.0,4.8,Коричневый
70239202173042497,70.0,5.0,Желтый
70239201940746786,65.0,3.8,None
70239202173059072,29.0,4.8,RAL - 5009
70239202157979238,19.0,4.2,Цинк
70239202148927030,25.0,2.5,None
70239202156316021,25.0,3.0,Цинк
70239202186586674,50.0,4.0,None
70239202157984764,100.0,6.3,Цинк
70239202173082191,152.0,4.8,None
70239201931550025,13.0,4.2,RAL-7004
70239202149060634,64.0,4.8,None
70239202188983439,40.0,5.0,None
70239202172892322,19.0,4.2,RAL-9005
70239202188471265,51.0,4.2,Цинк
70239202156191565,40.0,5.0,Цинк
70239201940584151,75.0,4.2,None
70239201940757734,75.0,4.2,None
70239202157989354,35.0,4.8,Цинк
70239202157980950,11.0,3.8,Цинк
70239202173481096,30.0,3.9,None
70239202188629773,13.0,4.2,None
70239202157983717,25.0,5.0,Цинк
70239202173067302,35.0,4.8,Зеленый
70239201931470252,19.0,5.5,None
70239202173117137,13.0,4.2,Цинк
70239202173036585,110.0,4.8,None
70239201931545733,25.0,4.2,RAL-7004
70239201931455486,60.0,8.0,None
70239202149070813,16.0,2.5,None
70239202188378179,70.0,4.8,RAL-8017
70239201954471842,32.0,4.2,Цинк
70239202157982007,76.0,4.2,Цинк
70239202164405260,25.0,4.2,None
70239201940739825,32.0,4.2,None
70239202149030110,9.5,3.5,None
70239202186276977,19.0,3.5,Черный
70239202173032548,13.0,4.2,Цинк
70239202153469217,45.0,3.5,Черный
70239201931460337,40.0,3.5,None
70239201931549187,32.0,4.2,RAL-8017
70239202173083139,25.0,4.2,Зеленый
70239202149060661,70.0,4.5,None
70239202149067694,40.0,4.0,None
70239201931568550,64.0,4.2,Черный
70239202157980712,50.0,4.8,Цинк
70239202157978848,55.0,3.5,Черный
70239202173084162,70.0,6.3,Белый
70239202186613666,41.0,3.5,None
70239202173025839,30.0,5.0,Белый
70239202157975858,95.0,4.8,Черный
70239201919409985,32.0,3.5,Черный
70239202173110835,16.0,4.2,Цинк
70239202173045786,65.0,4.8,Красный
70239202173132065,35.0,4.0,Желтый
70239202173071078,55.0,3.5,None
70239202173092586,35.0,4.8,RAL-6002
70239202173065607,28.0,4.8,RAL-3003
70239202173126792,35.0,4.8,RAL-3003
70239202173104225,51.0,3.8,Желтый
70239201931568265,32.0,4.2,Цинк
70239202188511542,110.0,4.8,None
70239201976596501,19.0,5.5,None
70239202188983404,28.0,4.8,RAL-7015
70239202149082893,20.0,4.0,None
70239202173049727,16.0,4.5,Желтый
70239202173481104,45.0,3.5,Черный
70239202173028776,12.0,3.0,Желтый
70239201942563981,25.0,4.2,Цинк
70239202189769075,45.0,4.0,None
70239202149001052,80.0,5.0,None
70239202173103288,51.0,3.5,None
70239202173105378,35.0,4.8,Зеленый
70239202157972037,16.0,4.2,Цинк
70239202188922733,76.0,4.2,Черный
70239201931576051,41.0,4.2,Цинк
70239202173050577,80.0,6.0,Желтый
70239202173079395,35.0,4.5,Желтый
70239201931568734,25.0,4.2,Цинк
70239202149086552,32.0,4.2,None
70239202153673989,20.0,4.5,None
70239202157972178,75.0,4.2,Черный
70239202173481299,100.0,4.8,None
70239202173044810,20.0,4.5,Желтый
70239202156290889,80.0,6.0,Цинк
70239202173130025,32.0,3.9,Белый
70239201931461782,66.0,4.2,Цинк
70239202149100791,30.0,3.0,None
70239202173127916,51.0,3.5,None
70239202173135137,152.0,4.8,None
70239202173126930,10.0,2.5,Желтый
70239202188624690,100.0,4.8,None
70239202186277020,55.0,3.5,None
70239202173063091,19.0,3.9,Белый
70239202149066528,9.5,3.5,None
70239202187495446,70.0,4.8,RAL-5005
70239202156257267,20.0,3.0,Цинк
70239202188510315,127.0,4.8,None
70239202149072903,16.0,4.0,None
70239201931461181,140.0,10.0,None
70239202173100044,70.0,4.8,Зеленый
70239202173051309,25.0,2.5,Желтый
70239201931467816,57.0,4.2,None
70239201940756468,16.0,3.5,None
70239202186276970,35.0,3.5,None
70239201931472474,38.0,4.8,None
70239202149068598,20.0,4.0,None
70239202173192019,25.0,4.2,Цинк
70239202187198588,51.0,3.5,None
70239202156246445,40.0,5.0,Цинк
70239201940756668,16.0,3.0,None
70239202188959753,20.0,5.0,None
70239202173125694,20.0,2.5,Желтый
70239201954471390,19.0,4.2,Цинк
70239202187054222,40.0,5.0,None
70239202173131950,11.0,3.5,None
70239202173035172,50.0,5.0,Желтый
70239201931471994,38.0,2.9,None
70239202186916908,45.0,3.9,None
70239202149000806,41.0,3.5,None
70239202186613704,50.0,3.5,None
